Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Jahvid BestJ. Best,DET,PHI@DET,49.00,0,0,0,0,0,0,17,78,2,0,9,154,1,0,0,0
Jason SnellingJ. Snelling,ATL,ARI@ATL,40.00,0,0,0,0,0,0,24,129,2,0,5,57,1,0,0,0
Frank GoreF. Gore,SF,NO@SF,35.00,0,0,0,0,0,0,20,112,1,0,7,56,1,0,0,0
Matt SchaubM. Schaub,HOU,HOU@WAS,35.00,52,38,497,3,1,0,1,2,0,0,0,0,0,0,0,0
LeSean McCoyL. McCoy,PHI,PHI@DET,34.00,0,0,0,0,0,0,16,120,3,0,4,8,0,0,0,0
Andre JohnsonA. Johnson,HOU,HOU@WAS,33.00,0,0,0,0,0,0,0,0,0,0,12,158,1,0,0,0
Kevin WalterK. Walter,HOU,HOU@WAS,31.00,0,0,0,0,0,0,0,0,0,0,11,144,1,0,0,0
Aaron RodgersA. Rodgers,GB,BUF@GB,30.00,29,19,255,2,0,0,5,20,1,0,0,0,0,0,0,0
Jay CutlerJ. Cutler,CHI,CHI@DAL,29.00,29,21,277,3,0,0,5,3,0,0,0,0,0,0,0,0
Adrian PetersonA. Peterson,MIN,MIA@MIN,29.00,0,0,0,0,0,0,28,145,1,0,5,41,0,0,0,0
Peyton ManningP. Manning,IND,NYG@IND,28.00,26,20,255,3,0,0,3,-3,0,0,0,0,0,0,0,0
Mark SanchezM. Sanchez,NYJ,NE@NYJ,28.00,30,21,220,3,0,1,4,2,0,0,0,0,0,0,0,0
Philip RiversP. Rivers,SD,JAX@SD,27.00,29,22,334,3,2,0,0,0,0,0,0,0,0,0,0,0
Matt RyanM. Ryan,ATL,ARI@ATL,26.00,32,21,225,3,0,0,6,6,0,0,0,0,0,0,1,0
Michael VickM. Vick,PHI,PHI@DET,26.00,34,21,284,2,0,0,8,37,0,0,0,0,0,0,0,0
Mike Sims-WalkerM. Sims-Walker,JAX,JAX@SD,25.00,0,0,0,0,0,0,0,0,0,0,10,105,1,0,1,0
Miles AustinM. Austin,DAL,CHI@DAL,24.00,0,0,0,0,0,0,0,0,0,0,10,142,0,0,0,0
Shaun HillS. Hill,DET,PHI@DET,24.00,45,25,335,2,2,1,3,16,0,0,0,0,0,0,0,0
Dustin KellerD. Keller,NYJ,NE@NYJ,24.00,0,0,0,0,0,0,0,0,0,0,7,115,1,0,0,0
Kyle OrtonK. Orton,DEN,SEA@DEN,24.00,35,25,307,2,0,0,3,-5,0,0,0,0,0,0,0,0
Drew BreesD. Brees,NO,NO@SF,23.00,38,28,254,2,0,0,0,0,0,0,1,7,0,0,0,0
Josh FreemanJ. Freeman,TB,TB@CAR,23.00,24,12,178,2,0,0,4,43,0,0,0,0,0,0,0,0
DeSean JacksonD. Jackson,PHI,PHI@DET,23.00,0,0,0,0,0,0,1,5,0,0,4,135,1,0,0,0
Donovan McNabbD. McNabb,WAS,HOU@WAS,23.00,38,28,426,1,0,0,0,0,0,0,0,0,0,0,0,0
Demaryius ThomasD. Thomas,DEN,SEA@DEN,23.00,0,0,0,0,0,0,0,0,0,0,8,97,1,0,0,0
Antonio GatesA. Gates,SD,JAX@SD,22.00,0,0,0,0,0,0,0,0,0,0,5,57,2,0,0,0
Mike TolbertM. Tolbert,SD,JAX@SD,22.00,0,0,0,0,0,0,16,82,2,0,1,13,0,0,0,0
Reggie WayneR. Wayne,IND,NYG@IND,22.00,0,0,0,0,0,0,0,0,0,0,7,96,1,0,0,0
Knowshon MorenoK. Moreno,DEN,SEA@DEN,21.00,0,0,0,0,0,0,24,51,1,0,4,67,0,0,0,0
Louis MurphyL. Murphy,OAK,STL@OAK,21.00,0,0,0,0,0,0,0,0,0,0,6,91,1,0,0,0
Roddy WhiteR. White,ATL,ARI@ATL,20.00,0,0,0,0,0,0,0,0,0,0,7,78,1,0,0,0
Dallas ClarkD. Clark,IND,NYG@IND,19.00,0,0,0,0,0,0,0,0,0,0,5,83,1,0,0,0
Tim HightowerT. Hightower,ARI,ARI@ATL,19.00,0,0,0,0,0,0,11,115,1,0,2,9,0,0,0,0
Malcom FloydM. Floyd,SD,JAX@SD,18.00,0,0,0,0,0,0,0,0,0,0,3,95,1,0,0,0
Santana MossS. Moss,WAS,HOU@WAS,18.00,0,0,0,0,0,0,1,-8,0,0,10,89,0,0,0,0
Braylon EdwardsB. Edwards,NYJ,NE@NYJ,17.00,0,0,0,0,0,0,0,0,0,0,5,45,1,1,0,0
Matt HasselbeckM. Hasselbeck,SEA,SEA@DEN,17.00,35,20,233,1,3,0,3,21,1,0,0,0,0,0,0,0
Devin HesterD. Hester,CHI,CHI@DAL,17.00,0,0,0,0,0,0,0,0,0,0,4,77,1,0,0,0
Calvin JohnsonC. Johnson,DET,PHI@DET,17.00,0,0,0,0,0,0,0,0,0,0,4,50,1,1,0,0
Jacoby JonesJ. Jones,HOU,HOU@WAS,17.00,0,0,0,0,0,0,0,0,0,0,6,53,1,0,0,0
Mario ManninghamM. Manningham,NYG,NYG@IND,17.00,0,0,0,0,0,0,1,2,0,0,4,75,1,0,0,0
Brandon PettigrewB. Pettigrew,DET,PHI@DET,17.00,0,0,0,0,0,0,0,0,0,0,7,108,0,0,0,0
Eddie RoyalE. Royal,DEN,SEA@DEN,17.00,0,0,0,0,0,0,0,0,0,0,5,65,1,0,0,0
Alex SmithA. Smith,SF,NO@SF,17.00,32,23,275,1,2,1,4,28,0,0,0,0,0,0,0,0
Pierre ThomasP. Thomas,NO,NO@SF,17.00,0,0,0,0,0,0,18,46,0,0,8,57,0,0,0,0
Sam BradfordS. Bradford,STL,STL@OAK,16.00,25,14,167,2,1,0,0,0,0,0,0,0,0,0,0,0
Tom BradyT. Brady,NE,NE@NYJ,16.00,36,20,248,2,2,0,0,0,0,0,0,0,0,0,1,0
Mark ClaytonM. Clayton,STL,STL@OAK,16.00,0,0,0,0,0,0,0,0,0,0,2,24,2,0,0,0
Joshua CribbsJ. Cribbs,CLE,KC@CLE,16.00,0,0,0,0,0,0,1,1,0,0,3,74,1,0,0,0
Matt ForteM. Forte,CHI,CHI@DAL,16.00,0,0,0,0,0,0,10,29,0,0,5,37,1,0,0,0
Aaron HernandezA. Hernandez,NE,NE@NYJ,16.00,0,0,0,0,0,0,0,0,0,0,6,101,0,0,0,0
Steven JacksonS. Jackson,STL,STL@OAK,16.00,0,0,0,0,0,0,19,75,0,0,4,50,0,0,0,0
Darren McFaddenD. McFadden,OAK,STL@OAK,16.00,0,0,0,0,0,0,30,145,0,0,2,8,0,0,0,0
Tony RomoT. Romo,DAL,CHI@DAL,16.00,51,34,374,1,2,0,1,-1,0,0,0,0,0,0,0,0
Chris CooleyC. Cooley,WAS,HOU@WAS,15.00,0,0,0,0,0,0,0,0,0,0,3,64,1,0,0,0
Larry FitzgeraldL. Fitzgerald,ARI,ARI@ATL,15.00,0,0,0,0,0,0,0,0,0,0,7,83,0,0,0,0
Arian FosterA. Foster,HOU,HOU@WAS,15.00,0,0,0,0,0,0,19,69,0,0,3,69,0,0,0,0
Clinton PortisC. Portis,WAS,HOU@WAS,15.00,0,0,0,0,0,0,13,33,2,0,0,0,0,0,0,0
Ray RiceR. Rice,BAL,BAL@CIN,15.00,0,0,0,0,0,0,16,87,0,0,4,30,0,0,0,0
Steve SmithS. Smith,CAR,TB@CAR,15.00,0,0,0,0,0,0,0,0,0,0,3,66,1,0,0,0
Wes WelkerW. Welker,NE,NE@NYJ,15.00,0,0,0,0,0,0,0,0,0,0,6,38,1,0,0,0
Donald BrownD. Brown,IND,NYG@IND,14.00,0,0,0,0,0,0,16,69,1,0,1,19,0,0,0,0
Jermichael FinleyJ. Finley,GB,BUF@GB,14.00,0,0,0,0,0,0,0,0,0,0,4,103,0,0,0,0
Earnest GrahamE. Graham,TB,TB@CAR,14.00,0,0,0,0,0,0,3,1,0,0,5,33,1,0,0,0
Darrius Heyward-BeyD. Heyward-Bey,OAK,STL@OAK,14.00,0,0,0,0,0,0,0,0,0,0,6,80,0,0,0,0
Peyton HillisP. Hillis,CLE,KC@CLE,14.00,0,0,0,0,0,0,8,35,1,0,3,26,0,0,0,0
Eli ManningE. Manning,NYG,NYG@IND,14.00,24,13,161,2,1,0,1,6,0,0,0,0,0,0,2,0
Visanthe ShiancoeV. Shiancoe,MIN,MIA@MIN,14.00,0,0,0,0,0,0,0,0,0,0,6,86,0,0,0,0
Joseph AddaiJ. Addai,IND,NYG@IND,13.00,0,0,0,0,0,0,20,92,0,0,2,21,0,0,0,0
Reggie BushR. Bush,NO,NO@SF,13.00,0,0,0,0,0,0,5,4,0,0,4,30,1,0,0,0
Vernon DavisV. Davis,SF,NO@SF,13.00,0,0,0,0,0,0,0,0,0,0,4,78,0,1,0,0
Donald DriverD. Driver,GB,BUF@GB,13.00,0,0,0,0,0,0,0,0,0,0,4,38,1,0,0,0
Josh MorganJ. Morgan,SF,NO@SF,13.00,0,0,0,0,0,0,0,0,0,0,6,70,0,0,0,0
Darren SprolesD. Sproles,SD,JAX@SD,13.00,0,0,0,0,0,0,5,37,0,0,4,63,0,0,0,0
LaDainian TomlinsonL. Tomlinson,NYJ,NE@NYJ,13.00,0,0,0,0,0,0,11,76,0,0,4,26,0,0,0,0
Seneca WallaceS. Wallace,CLE,KC@CLE,13.00,31,16,229,1,1,0,1,4,0,0,0,0,0,0,0,0
Nate WashingtonN. Washington,TEN,PIT@TEN,13.00,0,0,0,0,0,0,0,0,0,0,4,34,1,0,0,0
Mike WilliamsM. Williams,TB,TB@CAR,13.00,0,0,0,0,0,0,0,0,0,0,2,54,1,0,0,0
Austin CollieA. Collie,IND,NYG@IND,12.00,0,0,0,0,0,0,0,0,0,0,4,25,1,0,0,0
Jerricho CotcheryJ. Cotchery,NYJ,NE@NYJ,12.00,0,0,0,0,0,0,2,6,0,0,4,26,1,0,0,0
Brian FinneranB. Finneran,ATL,ARI@ATL,12.00,0,0,0,0,0,0,0,0,0,0,3,31,1,0,0,0
Rashad JenningsR. Jennings,JAX,JAX@SD,12.00,0,0,0,0,0,0,9,38,0,0,4,50,0,0,0,0
James JonesJ. Jones,GB,BUF@GB,12.00,0,0,0,0,0,0,0,0,0,0,3,32,1,0,0,0
Johnny KnoxJ. Knox,CHI,CHI@DAL,12.00,0,0,0,0,0,0,0,0,0,0,4,86,0,0,0,0
Marcedes LewisM. Lewis,JAX,JAX@SD,12.00,0,0,0,0,0,0,0,0,0,0,5,70,0,0,0,0
Kellen WinslowK. Winslow,TB,TB@CAR,12.00,0,0,0,0,0,0,0,0,0,0,4,83,0,0,0,0
Martellus BennettM. Bennett,DAL,CHI@DAL,11.00,0,0,0,0,0,0,0,0,0,0,7,45,0,0,0,0
Kenny BrittK. Britt,TEN,PIT@TEN,11.00,0,0,0,0,0,0,0,0,0,0,5,41,0,1,0,0
Marques ColstonM. Colston,NO,NO@SF,11.00,0,0,0,0,0,0,0,0,0,0,5,67,0,0,0,0
Justin GageJ. Gage,TEN,PIT@TEN,11.00,0,0,0,0,0,0,0,0,0,0,4,74,0,0,0,0
Joey GallowayJ. Galloway,WAS,HOU@WAS,11.00,0,0,0,0,0,0,0,0,0,0,3,88,0,0,0,0
Brian HartlineB. Hartline,MIA,MIA@MIN,11.00,0,0,0,0,0,0,0,0,0,0,3,28,1,0,0,0
Jeremy MaclinJ. Maclin,PHI,PHI@DET,11.00,0,0,0,0,0,0,0,0,0,0,3,26,1,0,0,0
Brandon MarshallB. Marshall,MIA,MIA@MIN,11.00,0,0,0,0,0,0,0,0,0,0,4,71,0,0,0,0
Randy MossR. Moss,NE,NE@NYJ,11.00,0,0,0,0,0,0,0,0,0,0,2,38,1,0,0,0
Hakeem NicksH. Nicks,NYG,NYG@IND,11.00,0,0,0,0,0,0,0,0,0,0,2,38,1,0,0,0
Ben ObomanuB. Obomanu,SEA,SEA@DEN,11.00,0,0,0,0,0,0,0,0,0,0,2,30,1,0,0,0
Deon ButlerD. Butler,SEA,SEA@DEN,10.00,0,0,0,0,0,0,0,0,0,0,5,50,0,0,0,0
Kerry CollinsK. Collins,TEN,PIT@TEN,10.00,25,17,149,1,1,1,2,-1,0,0,0,0,0,0,1,0
Bruce GradkowskiB. Gradkowski,OAK,STL@OAK,10.00,21,11,162,1,1,0,4,0,0,0,0,0,0,0,0,0
Chris GronkowskiC. Gronkowski,DAL,CHI@DAL,10.00,0,0,0,0,0,0,0,0,0,0,3,13,1,0,0,0
Chad HenneC. Henne,MIA,MIA@MIN,10.00,15,9,114,1,0,0,2,0,0,0,0,0,0,0,0,0
Brandon JacksonB. Jackson,GB,BUF@GB,10.00,0,0,0,0,0,0,11,29,1,0,1,10,0,0,0,0
Derrick MasonD. Mason,BAL,BAL@CIN,10.00,0,0,0,0,0,0,0,0,0,0,1,31,1,0,0,0
Tony MoeakiT. Moeaki,KC,KC@CLE,10.00,0,0,0,0,0,0,0,0,0,0,5,58,0,0,0,0
Greg OlsenG. Olsen,CHI,CHI@DAL,10.00,0,0,0,0,0,0,0,0,0,0,1,39,1,0,0,0
David ThomasD. Thomas,NO,NO@SF,10.00,0,0,0,0,0,0,0,0,0,0,3,10,1,0,0,0
Benjamin WatsonB. Watson,CLE,KC@CLE,10.00,0,0,0,0,0,0,0,0,0,0,4,62,0,0,0,0
DeAngelo WilliamsD. Williams,CAR,TB@CAR,10.00,0,0,0,0,0,0,17,54,0,0,3,20,0,0,0,0
Jason WittenJ. Witten,DAL,CHI@DAL,10.00,0,0,0,0,0,0,0,0,0,0,5,51,0,0,0,0
John CarlsonJ. Carlson,SEA,SEA@DEN,9.00,0,0,0,0,0,0,0,0,0,0,5,48,0,0,0,0
Craig DavisC. Davis,SD,JAX@SD,9.00,0,0,0,0,0,0,0,0,0,0,5,48,0,0,0,0
