Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Matt SchaubM. Schaub,HOU,BAL@HOU,31.00,62,31,393,3,2,1,1,8,0,0,0,0,0,0,0,0
Alex SmithA. Smith,SF,SEA@SF,29.00,27,17,255,3,0,0,4,12,0,0,0,0,0,0,0,0
Kerry CollinsK. Collins,TEN,IND@TEN,27.00,39,28,244,3,0,0,0,0,0,0,0,0,0,0,0,0
Tom BradyT. Brady,NE,NE@CHI,26.00,40,27,369,2,0,0,0,0,0,0,0,0,0,0,0,0
David GarrardD. Garrard,JAX,OAK@JAX,25.00,22,11,159,3,1,0,5,32,0,0,0,0,0,0,0,0
Michael VickM. Vick,PHI,PHI@DAL,25.00,26,16,270,2,2,0,8,16,1,0,0,0,0,0,0,0
Jason CampbellJ. Campbell,OAK,OAK@JAX,24.00,30,21,324,2,0,0,0,0,0,0,0,0,0,0,0,0
Peyton ManningP. Manning,IND,IND@TEN,24.00,35,25,319,2,0,0,0,0,0,0,0,0,0,0,0,0
Drew BreesD. Brees,NO,STL@NO,22.00,40,25,221,3,2,0,1,7,0,0,0,0,0,0,0,0
Joe FlaccoJ. Flacco,BAL,BAL@HOU,21.00,33,22,235,2,0,0,0,0,0,0,0,0,0,0,0,0
Donovan McNabbD. McNabb,WAS,TB@WAS,21.00,35,22,228,2,0,0,0,0,0,0,0,0,0,0,0,0
Jon KitnaJ. Kitna,DAL,PHI@DAL,19.00,35,24,242,2,2,0,3,27,0,0,0,0,0,0,0,0
Josh FreemanJ. Freeman,TB,TB@WAS,18.00,25,15,266,1,0,0,6,10,0,1,0,0,0,0,1,0
Philip RiversP. Rivers,SD,KC@SD,18.00,24,18,226,2,1,0,2,5,0,0,0,0,0,0,1,0
Ryan FitzpatrickR. Fitzpatrick,BUF,CLE@BUF,14.00,23,14,142,1,0,0,4,49,0,0,0,0,0,0,1,0
Matt HasselbeckM. Hasselbeck,SEA,SEA@SF,14.00,42,27,285,2,4,0,1,5,0,0,0,0,0,0,1,0
Matt RyanM. Ryan,ATL,ATL@CAR,13.00,34,20,227,1,1,0,1,4,0,0,0,0,0,0,0,0
Ben RoethlisbergerB. Roethlisberger,PIT,CIN@PIT,12.00,33,21,258,0,0,0,3,23,0,0,0,0,0,0,0,0
Sam BradfordS. Bradford,STL,STL@NO,11.00,32,18,231,0,2,0,2,5,1,0,0,0,0,0,0,0
Drew StantonD. Stanton,DET,GB@DET,10.00,22,10,117,1,2,0,4,44,0,0,0,0,0,0,0,0
Eli ManningE. Manning,NYG,NYG@MIN,9.00,37,22,187,1,2,0,0,0,0,0,0,0,0,0,0,0
Carson PalmerC. Palmer,CIN,CIN@PIT,7.00,32,20,178,1,3,0,2,0,0,0,0,0,0,0,0,0
Mark SanchezM. Sanchez,NYJ,MIA@NYJ,7.00,44,17,216,0,1,0,2,20,0,0,0,0,0,0,1,0
Matt FlynnM. Flynn,GB,GB@DET,6.00,26,15,177,0,1,0,3,10,0,0,0,0,0,0,0,0
Chad HenneC. Henne,MIA,MIA@NYJ,6.00,18,5,55,1,0,0,4,7,0,0,0,0,0,0,2,0
John SkeltonJ. Skelton,ARI,DEN@ARI,5.00,37,15,146,0,0,0,3,9,0,0,0,0,0,0,0,0
Jay CutlerJ. Cutler,CHI,NE@CHI,3.00,26,12,152,0,2,0,2,21,0,0,0,0,0,0,1,0
Jimmy ClausenJ. Clausen,CAR,ATL@CAR,2.00,24,14,107,0,1,0,0,0,0,0,0,0,0,0,0,0
Tarvaris JacksonT. Jackson,MIN,NYG@MIN,2.00,30,15,118,0,1,0,4,8,0,0,0,0,0,0,0,0
Brodie CroyleB. Croyle,KC,KC@SD,1.00,17,7,40,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron RodgersA. Rodgers,GB,GB@DET,1.00,11,7,46,0,1,0,2,25,0,0,0,0,0,0,0,0
Joe WebbJ. Webb,MIN,NYG@MIN,1.00,5,2,8,0,0,0,1,16,0,0,0,0,0,0,0,0
Jake DelhommeJ. Delhomme,CLE,CLE@BUF,0.00,20,12,86,0,1,0,0,0,0,0,0,0,0,0,1,0
Brian HoyerB. Hoyer,NE,NE@CHI,0.00,0,0,0,0,0,0,3,-2,0,0,0,0,0,0,0,0
Tyler PalkoT. Palko,KC,KC@SD,0.00,3,2,8,0,0,0,1,-1,0,0,0,0,0,0,0,0
Kyle OrtonK. Orton,DEN,DEN@ARI,-1.00,41,19,166,0,3,0,2,5,0,0,0,0,0,0,1,0
Kyle BollerK. Boller,OAK,OAK@JAX,-2.00,3,1,20,0,1,0,1,7,0,0,0,0,0,0,0,0
