Player,Team,Game,Points,Passing Attempts,Passing Completions,Passing Yards,Passing TDs,Interceptions,Passing 2Pt Conv,Rushing Attempts,Rushing Yards,Rushing TDs,Rushing 2Pt Conv,Receptions,Receiving Yards,Receiving TDs,Receiving 2Pt Conv,Fumbles,Fumble TDs
Dwayne BoweD. Bowe,KC,KC@SEA,48.00,0,0,0,0,0,0,0,0,0,0,13,170,3,0,0,0
Wes WelkerW. Welker,NE,NE@DET,29.00,0,0,0,0,0,0,0,0,0,0,8,90,2,0,0,0
Deion BranchD. Branch,NE,NE@DET,26.00,0,0,0,0,0,0,0,0,0,0,3,113,2,0,0,0
Ben ObomanuB. Obomanu,SEA,KC@SEA,26.00,0,0,0,0,0,0,0,0,0,0,5,159,1,0,0,0
Brandon LloydB. Lloyd,DEN,STL@DEN,23.00,0,0,0,0,0,0,0,0,0,0,4,76,2,0,0,0
Derrick MasonD. Mason,BAL,TB@BAL,22.00,0,0,0,0,0,0,0,0,0,0,8,87,1,0,0,0
Earl BennettE. Bennett,CHI,PHI@CHI,21.00,0,0,0,0,0,0,0,0,0,0,4,56,2,0,0,0
Jacoby FordJ. Ford,OAK,MIA@OAK,21.00,0,0,0,0,0,0,1,13,0,0,4,108,1,0,0,0
Andre JohnsonA. Johnson,HOU,TEN@HOU,20.00,0,0,0,0,0,0,0,0,0,0,9,56,1,0,0,0
Eddie RoyalE. Royal,DEN,STL@DEN,20.00,0,0,0,0,0,0,1,20,0,0,6,74,1,0,1,0
Calvin JohnsonC. Johnson,DET,NE@DET,19.00,0,0,0,0,0,0,1,15,0,0,4,81,1,0,0,0
Miles AustinM. Austin,DAL,NO@DAL,17.00,0,0,0,0,0,0,1,60,1,0,3,25,0,0,0,0
Davone BessD. Bess,MIA,MIA@OAK,17.00,0,0,0,0,0,0,0,0,0,0,6,111,0,0,0,0
Jordy NelsonJ. Nelson,GB,GB@ATL,17.00,0,0,0,0,0,0,0,0,0,0,5,61,1,0,0,0
Hines WardH. Ward,PIT,PIT@BUF,17.00,0,0,0,0,0,0,0,0,0,0,7,107,0,0,0,0
Jason AvantJ. Avant,PHI,PHI@CHI,16.00,0,0,0,0,0,0,0,0,0,0,8,83,0,0,0,0
Marques ColstonM. Colston,NO,NO@DAL,16.00,0,0,0,0,0,0,0,0,0,0,6,105,0,0,0,0
Greg JenningsG. Jennings,GB,GB@ATL,16.00,0,0,0,0,0,0,0,0,0,0,5,119,0,0,0,0
Santonio HolmesS. Holmes,NYJ,CIN@NYJ,15.00,0,0,0,0,0,0,0,0,0,0,5,44,1,0,0,0
Johnny KnoxJ. Knox,CHI,PHI@CHI,15.00,0,0,0,0,0,0,0,0,0,0,3,68,1,0,0,0
Mario ManninghamM. Manningham,NYG,JAX@NYG,15.00,0,0,0,0,0,0,0,0,0,0,3,61,1,0,0,0
Jeremy MaclinJ. Maclin,PHI,PHI@CHI,14.00,0,0,0,0,0,0,0,0,0,0,4,47,1,0,0,0
Lance MooreL. Moore,NO,NO@DAL,14.00,0,0,0,0,0,0,0,0,0,0,5,39,1,0,0,0
Jordan ShipleyJ. Shipley,CIN,CIN@NYJ,14.00,0,0,0,0,0,0,0,0,0,0,5,38,1,0,0,0
Brad SmithB. Smith,NYJ,CIN@NYJ,14.00,0,0,0,0,0,0,3,55,1,0,1,23,0,0,0,0
Danario AlexanderD. Alexander,STL,STL@DEN,13.00,0,0,0,0,0,0,0,0,0,0,4,95,0,0,0,0
Devery HendersonD. Henderson,NO,NO@DAL,13.00,0,0,0,0,0,0,0,0,0,0,4,97,0,0,0,0
Stevie JohnsonS. Johnson,BUF,PIT@BUF,13.00,0,0,0,0,0,0,0,0,0,0,7,68,0,0,0,0
Blair WhiteB. White,IND,SD@IND,13.00,0,0,0,0,0,0,0,0,0,0,4,34,1,0,0,0
Danny AmendolaD. Amendola,STL,STL@DEN,12.00,0,0,0,0,0,0,3,48,0,0,4,41,0,0,0,0
Michael CrabtreeM. Crabtree,SF,SF@ARI,12.00,0,0,0,0,0,0,0,0,0,0,2,48,1,0,0,0
Pierre GarconP. Garcon,IND,SD@IND,12.00,0,0,0,0,0,0,0,0,0,0,5,72,0,0,0,0
Marlon MooreM. Moore,MIA,MIA@OAK,12.00,0,0,0,0,0,0,0,0,0,0,1,57,1,0,0,0
Brian RobiskieB. Robiskie,CLE,CAR@CLE,12.00,0,0,0,0,0,0,0,0,0,0,7,50,0,0,0,0
Roy WilliamsR. Williams,DAL,NO@DAL,12.00,0,0,0,0,0,0,0,0,0,0,5,83,0,0,1,0
Early DoucetE. Doucet,ARI,SF@ARI,11.00,0,0,0,0,0,0,0,0,0,0,5,60,0,0,0,0
Brian HartlineB. Hartline,MIA,MIA@OAK,11.00,0,0,0,0,0,0,0,0,0,0,4,75,0,0,0,0
Devin HesterD. Hester,CHI,PHI@CHI,11.00,0,0,0,0,0,0,1,0,0,0,3,86,0,0,0,0
Louis MurphyL. Murphy,OAK,MIA@OAK,11.00,0,0,0,0,0,0,0,0,0,0,4,73,0,0,0,0
David NelsonD. Nelson,BUF,PIT@BUF,11.00,0,0,0,0,0,0,0,0,0,0,6,58,0,0,0,0
